simulation_unit_id,background_realization_id,split,truth_state,evidence_plane,gap_quality_regime,primary_metric_eligible_by_design,n_samples,duration_s,red_noise_alpha,positive_pair_qpp_fraction,true_period_sampling_spec,true_period_materialized,background_noise_materialized,synthetic_series_materialized,afino_execution_allowed_now,heldout_access_allowed_now,split_rank_sha256,challenge_rank_sha256
F3BBG_N060_A2_Q004_R045:NULL:PRIMARY,F3BBG_N060_A2_Q004_R045,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,false,9ba88d4b3c6a42cac0910b71a9e3e1598173a79f5effa0a90de7234aa5e6e606,e43f5382f76f22b9205d384590153e7e13b507ad1b7489e5be523d9d74ee70a2
F3BBG_N060_A2_Q004_R045:POS:PRIMARY,F3BBG_N060_A2_Q004_R045,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,9ba88d4b3c6a42cac0910b71a9e3e1598173a79f5effa0a90de7234aa5e6e606,e43f5382f76f22b9205d384590153e7e13b507ad1b7489e5be523d9d74ee70a2
F3BBG_N060_A2_Q004_R046:NULL:PRIMARY,F3BBG_N060_A2_Q004_R046,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,8fccbce07f58405f5ff0f8b16bcb8c2766adee4ec1c661cafbafd4b6052c8052,61fb0e449aaa50850572bb0eff3e786467ada4d084b24fb17cf96f509532c8de
F3BBG_N060_A2_Q004_R046:POS:PRIMARY,F3BBG_N060_A2_Q004_R046,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,8fccbce07f58405f5ff0f8b16bcb8c2766adee4ec1c661cafbafd4b6052c8052,61fb0e449aaa50850572bb0eff3e786467ada4d084b24fb17cf96f509532c8de
F3BBG_N060_A2_Q004_R047:NULL:PRIMARY,F3BBG_N060_A2_Q004_R047,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,9192b456835f09406db3a8baa249490da11daef6143037b0fdc8f2b8866c4278,45f6f22396dd183948b1ded043e74bb4c66bf048e777053bb1fb5b164de5d265
F3BBG_N060_A2_Q004_R047:POS:PRIMARY,F3BBG_N060_A2_Q004_R047,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,9192b456835f09406db3a8baa249490da11daef6143037b0fdc8f2b8866c4278,45f6f22396dd183948b1ded043e74bb4c66bf048e777053bb1fb5b164de5d265
F3BBG_N060_A2_Q004_R048:NULL:PRIMARY,F3BBG_N060_A2_Q004_R048,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,5c2283db29e724db2db47638570e0bd714f2450ce62f0c4a01e1c13670046d62,9d09317e41e60b05eaaafe917cae6018476e669c7a8f9c42b1e59fba9f912312
F3BBG_N060_A2_Q004_R048:POS:PRIMARY,F3BBG_N060_A2_Q004_R048,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,5c2283db29e724db2db47638570e0bd714f2450ce62f0c4a01e1c13670046d62,9d09317e41e60b05eaaafe917cae6018476e669c7a8f9c42b1e59fba9f912312
F3BBG_N060_A2_Q004_R049:NULL:PRIMARY,F3BBG_N060_A2_Q004_R049,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,1a91280dd8ccd9d8656cf146b77a4d9f9beba1268556232e91c8ed4ffa2b033c,8249a4a24cfca3260b5ee402f31e90c5934635fa2e2c3b2c829e0cfb225e52ec
F3BBG_N060_A2_Q004_R049:POS:PRIMARY,F3BBG_N060_A2_Q004_R049,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,1a91280dd8ccd9d8656cf146b77a4d9f9beba1268556232e91c8ed4ffa2b033c,8249a4a24cfca3260b5ee402f31e90c5934635fa2e2c3b2c829e0cfb225e52ec
F3BBG_N060_A2_Q004_R050:NULL:PRIMARY,F3BBG_N060_A2_Q004_R050,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,false,b1494e3bdc297a9b99574cef241288e8d78fd0a4af51d4af91f91cc070a0ba97,290f12e02d5c13df804b88d8c4b5f1667d5ff2c20f36054ff5b4c6fb3b099fa9
F3BBG_N060_A2_Q004_R050:POS:PRIMARY,F3BBG_N060_A2_Q004_R050,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,b1494e3bdc297a9b99574cef241288e8d78fd0a4af51d4af91f91cc070a0ba97,290f12e02d5c13df804b88d8c4b5f1667d5ff2c20f36054ff5b4c6fb3b099fa9
F3BBG_N060_A2_Q004_R051:NULL:PRIMARY,F3BBG_N060_A2_Q004_R051,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,8619c0575dd2f3046a5d80e38b85033bbac7f31de4da8343a62630dfe6e835ec,ad4bba6b89ee678947598506d115ca2e992d19858bc444d9e9d40981f77c9c91
F3BBG_N060_A2_Q004_R051:POS:PRIMARY,F3BBG_N060_A2_Q004_R051,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,8619c0575dd2f3046a5d80e38b85033bbac7f31de4da8343a62630dfe6e835ec,ad4bba6b89ee678947598506d115ca2e992d19858bc444d9e9d40981f77c9c91
F3BBG_N060_A2_Q004_R052:NULL:PRIMARY,F3BBG_N060_A2_Q004_R052,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,false,bf85b493d252e9e6ea69c781c22bbe6b10face94cd18a2e421d70e74744642af,e5ff792f423389f794044fc30e14fee0f24739748ab59056c675d0560b88a9d6
F3BBG_N060_A2_Q004_R052:POS:PRIMARY,F3BBG_N060_A2_Q004_R052,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,bf85b493d252e9e6ea69c781c22bbe6b10face94cd18a2e421d70e74744642af,e5ff792f423389f794044fc30e14fee0f24739748ab59056c675d0560b88a9d6
F3BBG_N060_A2_Q004_R053:NULL:PRIMARY,F3BBG_N060_A2_Q004_R053,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,false,c5fe642fc07ebae1d4d03cf9a8b3b52d085bca281813661c9d458be2c544f8b7,4274857d5e1ae8b9df7470a09d7d230f5a8db60fd3821bbc34d9241998680f2e
F3BBG_N060_A2_Q004_R053:POS:PRIMARY,F3BBG_N060_A2_Q004_R053,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,c5fe642fc07ebae1d4d03cf9a8b3b52d085bca281813661c9d458be2c544f8b7,4274857d5e1ae8b9df7470a09d7d230f5a8db60fd3821bbc34d9241998680f2e
F3BBG_N060_A2_Q004_R054:NULL:PRIMARY,F3BBG_N060_A2_Q004_R054,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,6afc39bf9548dc380ecb24aeeb7459f66473f2d690cf212268c74f3c0db3d2d1,534e25b97635015b6e1bd7d763b500483b3e94dcfdfec00291be654633fe5bed
F3BBG_N060_A2_Q004_R054:POS:PRIMARY,F3BBG_N060_A2_Q004_R054,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,6afc39bf9548dc380ecb24aeeb7459f66473f2d690cf212268c74f3c0db3d2d1,534e25b97635015b6e1bd7d763b500483b3e94dcfdfec00291be654633fe5bed
F3BBG_N060_A2_Q004_R055:NULL:PRIMARY,F3BBG_N060_A2_Q004_R055,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,false,fd78b5c90247412a5ad2cf80512d718ff3710d030896b529f8e6b9c82b22a844,e0885b0af58e059ae316bfc0fb5b2121dfb95c1ec114db7300f45892103ee51d
F3BBG_N060_A2_Q004_R055:POS:PRIMARY,F3BBG_N060_A2_Q004_R055,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,fd78b5c90247412a5ad2cf80512d718ff3710d030896b529f8e6b9c82b22a844,e0885b0af58e059ae316bfc0fb5b2121dfb95c1ec114db7300f45892103ee51d
F3BBG_N060_A2_Q004_R056:NULL:PRIMARY,F3BBG_N060_A2_Q004_R056,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,false,e1552fd320aadee7d623c624ea92f68a2ea177c0a2496fcb1ae2c297193a449e,513694057ef5854fc38db99bcc382048fccb5948eadeb1886609a92964adcfde
F3BBG_N060_A2_Q004_R056:POS:PRIMARY,F3BBG_N060_A2_Q004_R056,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,e1552fd320aadee7d623c624ea92f68a2ea177c0a2496fcb1ae2c297193a449e,513694057ef5854fc38db99bcc382048fccb5948eadeb1886609a92964adcfde
F3BBG_N060_A2_Q004_R057:NULL:PRIMARY,F3BBG_N060_A2_Q004_R057,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,376b13fe5f73a7b11deff5b5a52a27a31e6de37422b133edb7cf2f132a99ec6c,223efe4ba5fa13e3978b6e638fca953416347a7f78dac350a371b850cc080f98
F3BBG_N060_A2_Q004_R057:POS:PRIMARY,F3BBG_N060_A2_Q004_R057,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,376b13fe5f73a7b11deff5b5a52a27a31e6de37422b133edb7cf2f132a99ec6c,223efe4ba5fa13e3978b6e638fca953416347a7f78dac350a371b850cc080f98
F3BBG_N060_A2_Q004_R058:NULL:PRIMARY,F3BBG_N060_A2_Q004_R058,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,false,de1dd6cbcc6144dcd6d7ca9d21bdafaff0867fd7e1f3d4decd5357001ab942d4,8fd9a8a2571effd14abc35cdca3629eaff41e7526900bed93f34ada9e31fc642
F3BBG_N060_A2_Q004_R058:POS:PRIMARY,F3BBG_N060_A2_Q004_R058,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,de1dd6cbcc6144dcd6d7ca9d21bdafaff0867fd7e1f3d4decd5357001ab942d4,8fd9a8a2571effd14abc35cdca3629eaff41e7526900bed93f34ada9e31fc642
F3BBG_N060_A2_Q004_R059:NULL:PRIMARY,F3BBG_N060_A2_Q004_R059,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,47a60869ec6e0941b7f6953877ceba24afe7e09cc8e37ffc076dea6e0b525932,166bfd0a8f34d9a3a4a0d4606c4514a5d4af772e15459da07f0da2cb517c3325
F3BBG_N060_A2_Q004_R059:POS:PRIMARY,F3BBG_N060_A2_Q004_R059,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,47a60869ec6e0941b7f6953877ceba24afe7e09cc8e37ffc076dea6e0b525932,166bfd0a8f34d9a3a4a0d4606c4514a5d4af772e15459da07f0da2cb517c3325
F3BBG_N060_A2_Q004_R060:NULL:PRIMARY,F3BBG_N060_A2_Q004_R060,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,4126a4db7abb4f701b1a97d018ecd87485622901aeec34ef8ce3afc2af35a51a,45fbec448776ca1aee2c7aa38ed5789308da13cb0691dd558794ea91e0d85ade
F3BBG_N060_A2_Q004_R060:POS:PRIMARY,F3BBG_N060_A2_Q004_R060,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,4126a4db7abb4f701b1a97d018ecd87485622901aeec34ef8ce3afc2af35a51a,45fbec448776ca1aee2c7aa38ed5789308da13cb0691dd558794ea91e0d85ade
F3BBG_N060_A2_Q004_R061:NULL:PRIMARY,F3BBG_N060_A2_Q004_R061,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,false,cb92f004305ba5126e9fe6f243308b61a8da6fbcff04c64855e22b94b0dc5ec8,cfc245aa803235fa13bfe68bb8507d25b6048a877241d50a8c6f9d61f3296b45
F3BBG_N060_A2_Q004_R061:POS:PRIMARY,F3BBG_N060_A2_Q004_R061,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,cb92f004305ba5126e9fe6f243308b61a8da6fbcff04c64855e22b94b0dc5ec8,cfc245aa803235fa13bfe68bb8507d25b6048a877241d50a8c6f9d61f3296b45
F3BBG_N060_A2_Q004_R062:NULL:PRIMARY,F3BBG_N060_A2_Q004_R062,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,20c81c97b0e6c07aa72fcfc6d018f4ce0886b7dd793ffc03c93fc2d64d6cd451,58374c7224b99bba5708da2293288fb4ba77553d9538cd2f5db719aca153cf7a
F3BBG_N060_A2_Q004_R062:POS:PRIMARY,F3BBG_N060_A2_Q004_R062,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,20c81c97b0e6c07aa72fcfc6d018f4ce0886b7dd793ffc03c93fc2d64d6cd451,58374c7224b99bba5708da2293288fb4ba77553d9538cd2f5db719aca153cf7a
F3BBG_N060_A2_Q004_R063:NULL:PRIMARY,F3BBG_N060_A2_Q004_R063,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,false,f6cdfb151ab3d3884199651eb7a1b95ad5b90d3abfee0c5982fe663abea12521,0afec91ad34f38461e67bb84d857e419c7f3dcd3f612a146ef8f86670a1d6562
F3BBG_N060_A2_Q004_R063:POS:PRIMARY,F3BBG_N060_A2_Q004_R063,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,f6cdfb151ab3d3884199651eb7a1b95ad5b90d3abfee0c5982fe663abea12521,0afec91ad34f38461e67bb84d857e419c7f3dcd3f612a146ef8f86670a1d6562
F3BBG_N060_A2_Q004_R063:NULL:INTERNALMASK,F3BBG_N060_A2_Q004_R063,HELDOUT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,false,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,false,f6cdfb151ab3d3884199651eb7a1b95ad5b90d3abfee0c5982fe663abea12521,0afec91ad34f38461e67bb84d857e419c7f3dcd3f612a146ef8f86670a1d6562
F3BBG_N060_A2_Q004_R063:POS:INTERNALMASK,F3BBG_N060_A2_Q004_R063,HELDOUT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,false,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,f6cdfb151ab3d3884199651eb7a1b95ad5b90d3abfee0c5982fe663abea12521,0afec91ad34f38461e67bb84d857e419c7f3dcd3f612a146ef8f86670a1d6562
F3BBG_N060_A2_Q004_R063:NULL:PEAKMASK,F3BBG_N060_A2_Q004_R063,HELDOUT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,false,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,false,f6cdfb151ab3d3884199651eb7a1b95ad5b90d3abfee0c5982fe663abea12521,0afec91ad34f38461e67bb84d857e419c7f3dcd3f612a146ef8f86670a1d6562
F3BBG_N060_A2_Q004_R063:POS:PEAKMASK,F3BBG_N060_A2_Q004_R063,HELDOUT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,false,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,f6cdfb151ab3d3884199651eb7a1b95ad5b90d3abfee0c5982fe663abea12521,0afec91ad34f38461e67bb84d857e419c7f3dcd3f612a146ef8f86670a1d6562
F3BBG_N060_A2_Q004_R064:NULL:PRIMARY,F3BBG_N060_A2_Q004_R064,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,false,f261b6400ea11bd0a6c8db9bdebe1b99371469cc77a6b7496ed64f355a052fd8,529c907590c150f34d2456c902847132a92d3241532b681fb5f27a2ae830624e
F3BBG_N060_A2_Q004_R064:POS:PRIMARY,F3BBG_N060_A2_Q004_R064,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,f261b6400ea11bd0a6c8db9bdebe1b99371469cc77a6b7496ed64f355a052fd8,529c907590c150f34d2456c902847132a92d3241532b681fb5f27a2ae830624e
F3BBG_N060_A2_Q004_R065:NULL:PRIMARY,F3BBG_N060_A2_Q004_R065,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,3b3df9aaf9f455762107d8e7de660ed7ce88aab484bd0153c72c87a94ddfe3f7,8cb8a1a0e7e3036c49b8f4606a8f753728146e834459cd824e4cb373a61efcd3
F3BBG_N060_A2_Q004_R065:POS:PRIMARY,F3BBG_N060_A2_Q004_R065,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,3b3df9aaf9f455762107d8e7de660ed7ce88aab484bd0153c72c87a94ddfe3f7,8cb8a1a0e7e3036c49b8f4606a8f753728146e834459cd824e4cb373a61efcd3
F3BBG_N060_A2_Q004_R066:NULL:PRIMARY,F3BBG_N060_A2_Q004_R066,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,65e46586591219576a8b902ccf9cce77c9ba8b6176a368ae1f799002ac7e16c1,04dae5869f2619faddc755a158ba591e10c9abe63efa70550311238f2e2e035f
F3BBG_N060_A2_Q004_R066:POS:PRIMARY,F3BBG_N060_A2_Q004_R066,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,65e46586591219576a8b902ccf9cce77c9ba8b6176a368ae1f799002ac7e16c1,04dae5869f2619faddc755a158ba591e10c9abe63efa70550311238f2e2e035f
F3BBG_N060_A2_Q004_R066:NULL:INTERNALMASK,F3BBG_N060_A2_Q004_R066,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,false,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,65e46586591219576a8b902ccf9cce77c9ba8b6176a368ae1f799002ac7e16c1,04dae5869f2619faddc755a158ba591e10c9abe63efa70550311238f2e2e035f
F3BBG_N060_A2_Q004_R066:POS:INTERNALMASK,F3BBG_N060_A2_Q004_R066,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,false,60,1180.0,2.0,0.04,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,65e46586591219576a8b902ccf9cce77c9ba8b6176a368ae1f799002ac7e16c1,04dae5869f2619faddc755a158ba591e10c9abe63efa70550311238f2e2e035f
F3BBG_N060_A2_Q004_R066:NULL:PEAKMASK,F3BBG_N060_A2_Q004_R066,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,false,60,1180.0,2.0,0.04,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,65e46586591219576a8b902ccf9cce77c9ba8b6176a368ae1f799002ac7e16c1,04dae5869f2619faddc755a158ba591e10c9abe63efa70550311238f2e2e035f
