block_id,n_samples,duration_s,red_noise_alpha,alpha_code,data_seed,peak_index,phase_rad,time_sha256,flare_sha256,noise_sha256,phase_float64_sha256,noise_mean,noise_std_ddof1,all_finite,generation_status,error
B_N030_A1_S21,30,580,1,1,21,6,4.1656155813610489,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,5e5b0499ebda2980c06e7a99cc33ba4045f15c9254e4d37910387210f209dfa7,f8e92237cfeb3c314b101afb0c2bcc9b768b46145fc67c0fd695928eb11af245,-4.336808689942018e-20,0.0050000000000000001,True,OK,
B_N030_A1_S22,30,580,1,1,22,6,5.3293049518855282,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,ac5b6adf0e7a845cc84dd19dff520976d442c272376f70bad100a146fbfb03b4,710e5fc491842e33bfb934d77e18d089e66cd51672c349f06c77fe05917b77e0,2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N030_A1_S23,30,580,1,1,23,6,2.5135076231732221,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,327bdaff842d66ccb8207483c784c6c858e42ca5d53596beb02ff70523ffb85b,97b6fe62a712f11202ef19f089c0ba928a4e04434ededf898bab2a5e55563926,6.8666137590748611e-20,0.0049999999999999992,True,OK,
B_N030_A1_S24,30,580,1,1,24,6,2.6768927337418669,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,b36903b0afcb5cac7b6e0c2d28387bc13b26c89202793a15333f09d24d478f3f,e86e925144003a2b680eb740d8e10771dfc08e0d53520628114624edc847c9d6,9.3964188282077054e-20,0.0049999999999999992,True,OK,
B_N030_A1_S25,30,580,1,1,25,6,5.0883597425073299,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,00d16a472b9816e7b56b39ab72bfb7242743f70d31c77f5de7f313546a1c000b,0fd71737185e956781c442c96456188d26fb456458260fabf3951bdef406d427,5.7824115865893569e-20,0.0050000000000000001,True,OK,
B_N030_A1_S26,30,580,1,1,26,6,4.636262051965315,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,bbc6a67b0bbef2332ed200acd13923276583a3c62bf580b173c1f8ac591bd057,ae5389464074adc2c491c58a7fcb9e7fa2e7ab1e622c2a0258970764ae953779,5.7824115865893569e-20,0.0050000000000000001,True,OK,
B_N030_A1_S27,30,580,1,1,27,6,3.0601277483606468,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,f06f6057d31f9b2212d8bdd07fa5299b0a5116d9ad264206358a1103ed050300,a8011b18bf529e5c7a4b7dfe17fa8d156e619e6a0c4fd86026b2cebb579cd954,0,0.0050000000000000001,True,OK,
B_N030_A1_S28,30,580,1,1,28,6,1.9094920920767355,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,30a47ea5266d9a4de2cc381a6e53484663f4ecddc437028893a4ff269ee9d0a0,6e23875b822c438424b933477a5a3fe592047601bf07446cec54f5801b967d8f,8.8543177419649527e-20,0.0050000000000000001,True,OK,
B_N030_A1_S29,30,580,1,1,29,6,3.9002553768548731,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,642b749b7838f4db37e72816eb312e5169d175ddef60bda479fd33a4f477dfbf,1d2b43266ab3868c496f9e3281c8f78006f976ddbd689e9fe4cd51d7ff4ad52b,1.2649025345664219e-19,0.0050000000000000001,True,OK,
B_N030_A1_S30,30,580,1,1,30,6,5.7911054443143861,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,c448b72ea70c17d58e8102b7e1dd60a3e80ffe2bc011d49cc1dffd034aa77980,d5969d0860fdc17a75236a529623cbb21c101aad3cec97ba0ef78a8116e5f9d4,-2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N030_A1_S31,30,580,1,1,31,6,5.481239260538775,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,06510ab2cd8e5baea76a85c45770c37f573d712fc7df0cf2c05e47fe2b166437,18816a109b11ec00d2e0c320607570544f27cd9f8af1d498f08188fac32d7a2e,5.7824115865893569e-20,0.0050000000000000001,True,OK,
B_N030_A1_S32,30,580,1,1,32,6,5.7592415549020499,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,a968d615ad06c4350ebc65426e8577294d742138e8ec3eea46870be7676d9a00,388bcdd811cddcfddedde1aeca46d456f94e341f6cd198f72c3d3f7d2d3628d9,-8.673617379884036e-20,0.0049999999999999992,True,OK,
B_N030_A1_S33,30,580,1,1,33,6,3.3360935282996786,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,6f23faf07eb82aa8b7e226a6f5bb5d11af542f6f509dde35e0b4da2ee6c119c8,67e42ad61b0d7b6e4739befb090ff032aff97e72c2979a519737fb23434a42d1,-2.6020852139652105e-19,0.0050000000000000001,True,OK,
B_N030_A1_S34,30,580,1,1,34,6,2.2291371549939654,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,c8cc5f62e30d29e9782ecc4ab085d45a96b76c7b3a88e8673312fca835dbd74c,ffa5c6ead50bc6a44d8725322781a46a3201761d1cea5d860dfb42a5d6f4402a,-2.8912057932946785e-20,0.0049999999999999992,True,OK,
B_N030_A1_S35,30,580,1,1,35,6,6.0506408741705675,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,861a8408bddbadb7351bfb204d99c59565e50276f92efbd059809265c4dd5c25,e555a6c8672132de5ae984abd08e6c8cd0974c3f4ac076a4c506ba241440f165,4.336808689942018e-20,0.0050000000000000001,True,OK,
B_N030_A1_S36,30,580,1,1,36,6,2.9175126286826245,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,67a6c085dc0275bf2a91103c9ee0a6a51d4db06268d5bc5d421b167794c56fc6,a94160c6ac49b2d9da3cb14834b1c773498c364feba7e7cb8c4e122e0c1c2fe6,1.2287624621502383e-19,0.0050000000000000001,True,OK,
B_N030_A1_S37,30,580,1,1,37,6,1.5744998905535883,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,7a38a044b3c8894692b3cf724c270183f91759367edaf01712e3603b20bb1571,383582b5f91761733a3f5b7cc78dc0fa5a00e55155a77c025bfb5adf6bafa2f7,-4.6259292692714855e-19,0.0050000000000000001,True,OK,
B_N030_A1_S38,30,580,1,1,38,6,0.50001631285961023,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,ba144e3c0087327c5c004e74a55d891558ebc54c1b2773d15a4c5bfb165b8c53,0ffd826606fd5a7b9acf5f013d84e694819e0ce50eb32f4f8d31ae808b0daa9f,-1.4456028966473392e-20,0.0050000000000000001,True,OK,
B_N030_A1_S39,30,580,1,1,39,6,5.9175383401206387,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,19c2c116ad89ee423e7c15ec4583b1c74c45e225fd225cd1fbed9b5ce3a3acfd,6f8d4623235ed14f9712311cc7fc774fa17efa50571e607ab11534ead1013f66,1.1564823173178714e-19,0.0050000000000000001,True,OK,
B_N030_A2_S00,30,580,2,2,0,6,0.10152298286232081,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,84b65042e047b1da3c4a069445a452c8596f59425b0ae2665c7929f13d852a64,2e78cfb76b42f44386ef8db64c2c0250ab8340601a2de8411f0cb8e77e146077,5.7824115865893569e-20,0.0049999999999999992,True,OK,
B_N030_A2_S01,30,580,2,2,1,6,5.5594336560164246,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,1fb2fc6f114939919f8faa65965b3b379c4d575fa15e9b895358a38738dc8767,6b0aec6ec50aac3685de8fb6fc9f19a656a7f17452feba60fad58837bce2166e,-7.2280144832366961e-21,0.0050000000000000001,True,OK,
B_N030_A2_S02,30,580,2,2,2,6,4.6834787088942198,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,45e41e11ddacba1b89d9273203714a1aba8aa926728e310d58bfe1b28048dae4,be1b5de6ca74d18d1da48edcf3c7ece2e574981a0a5ea00c2a448c288c4b3471,1.807003620809174e-21,0.0050000000000000001,True,OK,
B_N030_A2_S03,30,580,2,2,3,6,5.5026027886082032,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,0246eca6d56ce0f2f4dedc21703479896bf99f83c56a7232b4dace1d7d2f9da9,8df72b447ee278a74b05cd4be6d2f524794e258e6061a7e8bbae974324e8f5e4,0,0.0050000000000000001,True,OK,
B_N030_A2_S04,30,580,2,2,4,6,2.6824344561607516,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,752111bdf2934eb899608fd0fa0d7ce0d5d23e926bd6d1b4b84f2cd402a611bc,3aea471b739be9fb9bc5b1aabee248283b01ad8a7e97c39e7c9b9c4b74118f71,1.1564823173178714e-19,0.0050000000000000001,True,OK,
B_N030_A2_S05,30,580,2,2,5,6,3.442004183503927,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,f604768c506ea0caf20f99b0396e63ce016ba3734cc6c4b79bf054200337ac96,60292c769d8e17ee0ff7168cb9adf32beaeae9eddb9797f407ce70c977bd0eab,-1.7347234759768072e-19,0.0050000000000000001,True,OK,
B_N030_A2_S06,30,580,2,2,6,6,1.0541921634203741,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,6d0f6b816512bfc8a5e1d4d11a282de42a49160406ceb295389d465f11f9f6bc,b77d833a41c0f53cd5a549813aa85f0697fab6a494b1d3104060c62af705284b,0,0.005000000000000001,True,OK,
B_N030_A2_S07,30,580,2,2,7,6,1.7284629686975774,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,73572e27950f0cfdd6ffc93665a688f0d202d502e878705dda2c6a0f2fb24749,a45689937b047b113aa54f618d4c55fee948aa86de2f0277bc42c64c8eb45757,2.8912057932946785e-20,0.0049999999999999992,True,OK,
B_N030_A2_S08,30,580,2,2,8,6,4.3432287243103795,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,b544fcda9e6f2a905a4b16e3b0cbcda83f44e4b42da74de5e798e632499a537e,13c038362ffae8f86d804cada1d3c0815b93ca607f44dc1123ec57f190420fa7,2.4575249243004767e-19,0.0050000000000000001,True,OK,
B_N030_A2_S09,30,580,2,2,9,6,0.039260748229094762,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,efc1e7a5945b880e2294fb2c9509eba41068f3e5909a6f73da7819b91cbd8f97,c5cf20b480ca89737d329b06ac30da72ded59885e70794e5fbcc3a28d6ca7127,2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N030_A2_S10,30,580,2,2,10,6,5.6938807050674747,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,64dc81d51309f40e2b5af8ecd1bb0fb7c0c3b936dc8679cdc481d3419493cefa,be2ec731d3afacc85a705d3779311c2822fa8b8ec8922dc838d6da6a30628eec,0,0.005000000000000001,True,OK,
B_N030_A2_S11,30,580,2,2,11,6,1.2995107996674387,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,df731b561665d169d85e4bf8fff750d1a5b65065b3575f4e9026e7e4665e14ae,bd1c503c1a2f66c0df85af8548d7abde8fb25c1387502a70042c08f703db5e9c,0,0.0050000000000000001,True,OK,
B_N030_A2_S12,30,580,2,2,12,6,5.4080592801207361,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,8f17acdcfe88ce92938e6f706f119270d75f84d7cd7a21feb18317fd4d381496,7cfeb775f58bfcfcbaca7270f9c026cb195db51ab0f2a76fbdd9b4a6902f7291,-2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N030_A2_S13,30,580,2,2,13,6,6.0298679748357085,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,abd685d42f1519e800b2c4239b329ed89b1e8e27404e2dc31da43f2905238ad3,1016c3d60642a4fd98559d6e7f025e876184fdf41f6ec4c4d4777dd20289d116,1.4456028966473392e-20,0.0049999999999999992,True,OK,
B_N030_A2_S14,30,580,2,2,14,6,1.9655924958802353,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,80d1e202a5e05732182a10ad15130b544fea722de87f3d5c9e464255c08ce389,82265ccddd5522c3ba32bf0d392abc17efa3cf8153c5e5003690038cc4e081fd,0,0.005000000000000001,True,OK,
B_N030_A2_S15,30,580,2,2,15,6,1.4099031031469862,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,39255874ae84c2d40ef6d88eef9dcceb44cacdd7a3bb60c57cfbdb74186ecd02,8489e8b21184b4e7bd004a2c91cd2ada2a06024ade28126f7aeb0a84b7fc0421,4.336808689942018e-20,0.0050000000000000001,True,OK,
B_N030_A2_S16,30,580,2,2,16,6,1.6137666967953814,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,3fe2e85b9791c0eceff04ea3f0374ee74abd36b182ad6feed227c95a8eac7f13,e8f83ba7d1080e13f1bcea5534c3e5c164c57166b3999e499899f5aae53c6567,-1.951563910473908e-19,0.0050000000000000001,True,OK,
B_N030_A2_S17,30,580,2,2,17,6,5.2870313142730421,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,1cfe3e19640c0c1683f0bbfc3d9254bdfe7ffe76ef68eded4e11fa3c146a683b,645840be91ea307360186d7d5c448b177912ff113b0006591b7820b132155990,-2.023844055306275e-19,0.0050000000000000001,True,OK,
B_N030_A2_S18,30,580,2,2,18,6,2.6410066484490828,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,8de75125bc78cc32158728c90c8dbd1b44246624bbfac80f48fd205fdbbbbe08,b957a78b018e6b22a5121fff76b79341940f1ce49bf24d0bfa7bcd4ff7a20610,1.3010426069826053e-19,0.005000000000000001,True,OK,
B_N030_A2_S19,30,580,2,2,19,6,5.2016622236649095,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,be102dfbac18d2defea87707ed272e2a26ce5d330632d0a43988b030fc5deea7,32c3904b8bfa9af4f11e7c8c7d66f23ea29f2dc3d74308821a8c0cbdef30005f,-2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N030_A2_S20,30,580,2,2,20,6,2.2745229540168892,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,55c4c7eaa4d0f6b6847e21c825a73a57595382321d97d7621d450b21e16af133,4c5d6060c314513b51b8769ce7354ec21a811dfef8f4030395e35f3c8d9e2822,-1.5901631863120731e-19,0.0050000000000000001,True,OK,
B_N030_A2_S21,30,580,2,2,21,6,6.1343037863073153,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,82a7341e0ef5b32d467e82ee722eef80b679426cf4e1e8ed98e612103db1905c,521273f1277da6d20f39e21507b9f675e1b42a5ea0979de2fa3b6e4a18dc18fa,1.7347234759768072e-19,0.0049999999999999992,True,OK,
B_N030_A2_S22,30,580,2,2,22,6,1.0687815016418725,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,a0bd5f389e2d5ac1448f3b5c715c916dd875627c5156d69c41ce2cd08f04cb56,f2dd197e87775da5877d198513c1ef2affa4e252cbebfa5c65d5dfde7918e902,-2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N030_A2_S23,30,580,2,2,23,6,5.4684105682613815,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,7c541aa456288c54b1d032e83cdf6c0cd50858b8d9dfde2ee583e1134cb57679,ca3efbd9a78df60fa32fa1233f66ba77c692731b4c634dfd2300408aa0f9962e,-1.0119220276531375e-19,0.0050000000000000001,True,OK,
B_N030_A2_S24,30,580,2,2,24,6,3.9089320882054204,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,c4b2aea8bb7d5f597eee4829e028ee13e08ea98cef050980602fb2c4c044d664,5e471aea04189a082bd0f96115f92dabd8fd81a8b9ee5fb6f7149ba042bd4c45,1.3010426069826053e-19,0.0050000000000000001,True,OK,
B_N030_A2_S25,30,580,2,2,25,6,2.7871478286818485,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,6f818c498ca0eef8d1da2a35e4c686247e1caf3d7943de9355a64be7aca29cfa,f1e0a23315badbb08d6a7f55ec4d45ab86406d4b97ec7e13733d483c472f5933,-4.336808689942018e-20,0.0050000000000000001,True,OK,
B_N030_A2_S26,30,580,2,2,26,6,6.2053085972274094,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,1dfa8f4a4851bb9dd6413c8593a9cbfb55e1855c7c53ef8ff9b828098abc8051,ca488c22964ac11a449e9bae4244b83e6a4464d7be388514c8ab4a54e01a5835,2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N030_A2_S27,30,580,2,2,27,6,1.68546792089846,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,29afdaed92ecc038645b43ac8bedf21e3237e44f487f51aa27ffcf2ef050c0b9,b3947030a1a6a71d0b77a100585289ad344ab406a7aa068fd4bf5bd30831847c,-8.673617379884036e-20,0.0050000000000000001,True,OK,
B_N030_A2_S28,30,580,2,2,28,6,1.5548773420832895,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,b31b223ade76f7e8772c1be9707c38e8d469ff12f1c09fccea70b157beb48c2d,ff615a7456c76710ded88057cea49d36e9264ea6b75da62436606d7fc2ec910a,1.1564823173178714e-19,0.0050000000000000018,True,OK,
B_N030_A2_S29,30,580,2,2,29,6,0.78474060201084184,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,5fbdcf3a22bf49136dc95b18173ace8e860e332d6af5807866a461d6e5a5fa41,413dc4209ebca5969f857c2fc0d8687ee6970828c5b6c8476316ec8aa1c11a31,2.49366499671666e-19,0.0050000000000000001,True,OK,
B_N030_A2_S30,30,580,2,2,30,6,0.72950294335791765,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,2fabbf186fcc07726f3a025f4e504e1509fcf74267a570343afa793456a0a530,0d13e677b8dc66923b5bbc1762d5dd2b325ffb567fa8f93c504ec195d73f707f,-2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N030_A2_S31,30,580,2,2,31,6,1.1317061214725936,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,80eda4b242d86e4032382d384d261bf08d7ad1e5539ce515b268e67da88f67a2,d5d0277217e680360c2105158c44c17874c5993ab7904a33d7d14c3b5f308d91,-1.4456028966473392e-20,0.0049999999999999992,True,OK,
B_N030_A2_S32,30,580,2,2,32,6,3.1505727551818352,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,2d6d72896a44f7c25f98e8b52bf12f3f22b27d2b9c11b5d419f71b0f0d52045b,bba0c6fb40624058c15ad98153265f3600dee2e1919139caa98bfe626194a2c0,5.7824115865893569e-20,0.005000000000000001,True,OK,
B_N030_A2_S33,30,580,2,2,33,6,5.3697017693955118,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,d62937b88948276b9a4f2ef7dd41aa12b7a12b0de44555cf05bbb139ca5e2848,1e2e8719f7704277c0451dd07efa64337559009c13473b70b8af8a52b5a03c87,2.5298050691328437e-20,0.0050000000000000001,True,OK,
B_N030_A2_S34,30,580,2,2,34,6,5.045017500606539,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,e73dbfdc8f66c071ef743bd353e3e246e3521033f086766311c9ce70674bafde,a18f518b59db335a729ee2aa29265cd9cad8b9861abd0d4bacc5d302d9d2f7ff,-8.673617379884036e-20,0.0050000000000000001,True,OK,
B_N030_A2_S35,30,580,2,2,35,6,3.7685935986732719,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,dd9cbca5918953fd28d9f3fc47261ad101a2c363c19d8bf8469db13f5fb0ac57,54f5065fedc6ddd0f074738e550ad6a417909ed15ce28171e6f4b25ff9ec4390,-1.1564823173178714e-19,0.0050000000000000001,True,OK,
B_N030_A2_S36,30,580,2,2,36,6,0.11708424351081463,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,3b2e3aeee18885742ad9cd1d43898d9818f95a4ad2c4d2e51f6e48a29044b5e8,2c05e15b3a9735ec4f31b2a37c3662ed1d8cb0789cd4896419e40c0013d96615,-2.168404344971009e-20,0.0049999999999999992,True,OK,
B_N030_A2_S37,30,580,2,2,37,6,3.9553965365324486,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,8d30acaa898f112aec6b244748f741928f8b9406ef81a7812eee4911f5528712,d743d87d07a1f6f8321119aafae662a683102a3b033425db7a288eb1de4c0342,2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N030_A2_S38,30,580,2,2,38,6,2.8560195633874086,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,5a462098537dd12cbea964b220ac701608ed9b55294fa726045c76175101a2f1,0cda3b2fa5006bc6bf877772d6b8ff3aad8ae1d8bdbd0a106de47713b9d44554,-2.8912057932946785e-20,0.0049999999999999992,True,OK,
B_N030_A2_S39,30,580,2,2,39,6,3.1240636126721228,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,fc487867b299a0204aa069ab503e716966f7f72b8a82451ee85b61921578d092,fb84213c7c57fa2f189adf131c344befdb7646be0a02a7aae85116cf8d95fd0f,-5.7824115865893569e-20,0.0050000000000000001,True,OK,
B_N060_A0_S00,60,1180,0,0,0,12,0.38478189077249247,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,da97215699777dac53a903a26e6b474f81b3f73cab7866f8c3c06eb27e093417,149c6b4fb1ebdf8e45297eaba07b9f54811c3aae7973e5aa9ce96e959730a507,1.6624433311444402e-19,0.005000000000000001,True,OK,
B_N060_A0_S01,60,1180,0,0,1,12,4.8923351173445679,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,de779d3f50aa087a0b6205a91cc0ec717f62925672e6e17e099d26620f8a4a82,24d534786b46beb6f6200cc25d6d3dfa65d4460ce341830ccd7adb1ea21712ba,7.2280144832366958e-20,0.005000000000000001,True,OK,
B_N060_A0_S02,60,1180,0,0,2,12,3.1543667912083597,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,64c883dc25d233454c05b2dcca4f2190061c262aa5ebbe71b7fa190900daab64,bb2a1bd893724974f56e572f971279d054dedf4ca79c90ad4c27380b2192969f,b2be97f31356bb1e8f35d96a2b412f38398dfa78d72671d3dfada719ef433233,7.2280144832366961e-21,0.0050000000000000001,True,OK,
